user_id,variant,assigned_at,platform,region,user_tenure
USR05819,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR05820,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR05821,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05822,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR05823,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05824,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05825,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,New
USR05826,control,2026-05-01T00:00:00Z,TV,Other,New
USR05827,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05828,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05829,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR05830,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR05831,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR05832,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05833,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR05834,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05835,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05836,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05837,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR05838,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05839,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR05840,control,2026-05-01T00:00:00Z,TV,United States,New
USR05841,control,2026-05-01T00:00:00Z,TV,United Kingdom,New
USR05842,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05843,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05844,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR05845,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05846,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05847,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR05848,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05849,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05850,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05851,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR05852,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,New
USR05853,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR05854,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR05855,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR05856,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05857,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR05858,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05859,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05860,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05861,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR05862,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR05863,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05864,control,2026-05-01T00:00:00Z,TV,Other,New
USR05865,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR05866,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05867,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05868,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR05869,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05870,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05871,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05872,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05873,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05874,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR05875,control,2026-05-01T00:00:00Z,Desktop,Canada,New
USR05876,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05877,control,2026-05-01T00:00:00Z,TV,United States,New
USR05878,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05879,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR05880,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05881,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05882,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR05883,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05884,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05885,improved_results,2026-05-01T00:00:00Z,TV,Other,New
USR05886,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05887,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05888,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05889,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05890,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05891,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05892,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR05893,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05894,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05895,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05896,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05897,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR05898,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05899,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05900,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05901,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05902,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR05903,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05904,control,2026-05-01T00:00:00Z,TV,United States,New
USR05905,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05906,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05907,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05908,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR05909,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR05910,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05911,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05912,control,2026-05-01T00:00:00Z,Desktop,Canada,New
USR05913,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR05914,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05915,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05916,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR05917,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05918,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05919,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05920,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05921,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05922,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR05923,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05924,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05925,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05926,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05927,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05928,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR05929,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05930,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR05931,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05932,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05933,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05934,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR05935,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05936,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05937,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05938,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05939,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR05940,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR05941,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05942,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05943,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR05944,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05945,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05946,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05947,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05948,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05949,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR05950,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05951,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05952,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05953,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05954,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05955,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05956,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR05957,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05958,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR05959,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05960,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05961,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05962,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05963,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05964,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05965,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR05966,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR05967,control,2026-05-01T00:00:00Z,TV,Other,New
USR05968,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05969,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR05970,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05971,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05972,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05973,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05974,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05975,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05976,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR05977,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR05978,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR05979,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05980,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05981,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05982,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05983,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05984,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05985,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05986,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05987,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05988,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR05989,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05990,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR05991,improved_results,2026-05-01T00:00:00Z,TV,Canada,Existing
USR05992,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05993,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR05994,control,2026-05-01T00:00:00Z,Desktop,Canada,New
USR05995,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR05996,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR05997,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR05998,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR05999,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06000,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06001,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06002,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06003,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06004,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR06005,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06006,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR06007,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06008,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR06009,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR06010,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06011,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06012,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR06013,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06014,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06015,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06016,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06017,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06018,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06019,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06020,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06021,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06022,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06023,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06024,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06025,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06026,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06027,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06028,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06029,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06030,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06031,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06032,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06033,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR06034,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR06035,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06036,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06037,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06038,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06039,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06040,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR06041,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR06042,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06043,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06044,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR06045,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06046,control,2026-05-01T00:00:00Z,Desktop,Other,New
USR06047,control,2026-05-01T00:00:00Z,TV,United States,New
USR06048,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06049,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06050,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR06051,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06052,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06053,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,New
USR06054,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR06055,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06056,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06057,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06058,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06059,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06060,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR06061,improved_results,2026-05-01T00:00:00Z,TV,Other,New
USR06062,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06063,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR06064,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06065,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06066,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06067,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR06068,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06069,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR06070,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR06071,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR06072,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR06073,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06074,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06075,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06076,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06077,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06078,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06079,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR06080,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR06081,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06082,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06083,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06084,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06085,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06086,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06087,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06088,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06089,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06090,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06091,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06092,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06093,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06094,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR06095,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06096,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06097,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06098,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06099,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06100,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR06101,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06102,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR06103,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR06104,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06105,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06106,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06107,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06108,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR06109,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR06110,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR06111,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR06112,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06113,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06114,control,2026-05-01T00:00:00Z,TV,United States,New
USR06115,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06116,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06117,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06118,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06119,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06120,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06121,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06122,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06123,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR06124,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06125,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06126,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06127,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06128,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR06129,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06130,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR06131,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06132,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06133,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR06134,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR06135,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06136,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06137,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR06138,control,2026-05-01T00:00:00Z,TV,Canada,Existing
USR06139,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06140,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06141,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06142,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR06143,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR06144,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06145,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR06146,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR06147,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06148,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR06149,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06150,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR06151,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR06152,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06153,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06154,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR06155,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06156,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06157,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06158,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06159,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06160,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06161,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06162,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06163,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06164,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06165,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR06166,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06167,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR06168,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06169,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR06170,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06171,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06172,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06173,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06174,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06175,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR06176,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06177,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06178,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR06179,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06180,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06181,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06182,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR06183,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06184,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06185,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06186,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06187,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06188,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR06189,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR06190,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06191,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR06192,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR06193,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR06194,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06195,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR06196,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR06197,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR06198,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR06199,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06200,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR06201,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,New
USR06202,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR06203,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR06204,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR06205,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR06206,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06207,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06208,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR06209,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR06210,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06211,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR06212,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR06213,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR06214,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR06215,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
